Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      5.56     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(std::initializer_list<std::pair<char const, int> >, unsigned long, std::hash<char> const&, std::equal_to<char> const&, std::allocator<std::pair<char const, int> > const&)
  0.00      5.56     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable()
  0.00      5.56     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_impl::_Vector_impl()
  0.00      5.56     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_impl::~_Vector_impl()
  0.00      5.56     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_base()
  0.00      5.56     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::~_Vector_base()
  0.00      5.56     0.00        1     0.00     0.00  std::unordered_map<char, int, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, int> > >::unordered_map(std::initializer_list<std::pair<char const, int> >, unsigned long, std::hash<char> const&, std::equal_to<char> const&, std::allocator<std::pair<char const, int> > const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__allow_copy_cons<true>::__allow_copy_cons()
  0.00      5.56     0.00        1     0.00     0.00  void std::__uninitialized_default_n_1<true>::__uninit_default_n<float*, unsigned long>(float*, unsigned long)
  0.00      5.56     0.00        1     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      5.56     0.00        1     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      5.56     0.00        1     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  0.00      5.56     0.00        1     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      5.56     0.00        1     0.00     0.00  std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::vector()
  0.00      5.56     0.00        1     0.00     0.00  std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::~vector()
  0.00      5.56     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::_M_default_initialize(unsigned long)
  0.00      5.56     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::vector(unsigned long, std::allocator<float> const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Insert_base<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base()
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<char const, int>, false> > >::_Before_begin<std::allocator<std::pair<char const, int> > const&>(std::allocator<std::pair<char const, int> > const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<char const, int>, false> > >::~_Before_begin()
  0.00      5.56     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::__detail::__distance_fw<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*)
  0.00      5.56     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::__detail::__distance_fw<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*, std::forward_iterator_tag)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Hash_code_base<char, std::pair<char const, int>, std::__detail::_Select1st, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<char> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Hashtable_base<char, std::pair<char const, int>, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<char> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<char> const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper(std::__detail::_Select1st const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<char>, true>::_Hashtable_ebo_helper(std::equal_to<char> const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<1, std::hash<char>, true>::_Hashtable_ebo_helper(std::hash<char> const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_Hashtable_ebo_helper(std::__detail::_Mod_range_hashing const&)
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Insert<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false, true>::_Insert()
  0.00      5.56     0.00        1     0.00     0.00  std::__detail::_Equality<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::_Equality()
  0.00      5.56     0.00        1     0.00     0.00  std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
  0.00      5.56     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::__distance<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*, std::random_access_iterator_tag)
  0.00      5.56     0.00        1     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<float>::__value, float*>::__type std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      5.56     0.00        1     0.00     0.00  std::setprecision(int)
  0.00      5.56     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::iterator_category std::__iterator_category<std::pair<char const, int> const*>(std::pair<char const, int> const* const&)
  0.00      5.56     0.00        1     0.00     0.00  void std::__uninitialized_default_n<float*, unsigned long>(float*, unsigned long)
  0.00      5.56     0.00        1     0.00     0.00  void std::__uninitialized_default_n_a<float*, unsigned long, float>(float*, unsigned long, std::allocator<float>&)
  0.00      5.56     0.00        1     0.00     0.00  float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      5.56     0.00        1     0.00     0.00  std::allocator<std::pair<char const, int> > const& std::forward<std::allocator<std::pair<char const, int> > const&>(std::remove_reference<std::allocator<std::pair<char const, int> > const&>::type&)
  0.00      5.56     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::distance<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*)
  0.00      5.56     0.00        1     0.00     0.00  std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  0.00      5.56     0.00        1     0.00     0.00  std::operator~(std::_Ios_Fmtflags)
  0.00      5.56     0.00        1     0.00     0.00  std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  0.00      5.56     0.00        1     0.00     0.00  std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.18% of 5.56 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    5.56                 main [1]
                0.00    3.87       1/1           calc_distances(int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    1.69       1/1           UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&, std::vector<int, std::allocator<int> >&) [5]
                0.00    0.00       1/3492        std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [12]
                0.00    0.00       1/3492        std::vector<int, std::allocator<int> >::~vector() [19]
                0.00    0.00     400/720458088     std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
                0.00    0.00     151/42469       std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::operator[](unsigned long) [41]
                0.00    0.00     150/252954      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [36]
                0.00    0.00     103/46025       std::vector<Sequence, std::allocator<Sequence> >::size() const [40]
                0.00    0.00      51/915         std::vector<Sequence, std::allocator<Sequence> >::~vector() [138]
                0.00    0.00      50/198         std::allocator<Sequence>::allocator() [208]
                0.00    0.00      50/50          std::vector<Sequence, std::allocator<Sequence> >::vector(unsigned long, Sequence const&, std::allocator<Sequence> const&) [281]
                0.00    0.00      50/1619        std::allocator<Sequence>::~allocator() [115]
                0.00    0.00      50/99          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::push_back(std::vector<Sequence, std::allocator<Sequence> > const&) [231]
                0.00    0.00       2/38          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::size() const [296]
                0.00    0.00       1/3492        std::allocator<int>::allocator() [94]
                0.00    0.00       1/6984        std::allocator<int>::~allocator() [83]
                0.00    0.00       1/1           read_fasta_file(std::string) [375]
                0.00    0.00       1/1           std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::vector() [419]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [417]
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [415]
                0.00    0.00       1/4           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [357]
                0.00    0.00       1/1           std::setprecision(int) [439]
                0.00    0.00       1/1           std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::~vector() [420]
                0.00    0.00       1/20826       std::vector<float, std::allocator<float> >::~vector() [63]
-----------------------------------------------
                0.00    0.02      11/3453        align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [6]
                0.00    1.57     992/3453        choose_seq_group_align(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [7]
                0.00    3.87    2450/3453        calc_distances(int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [4]
[2]     98.2    0.00    5.46    3453         run_pairwise_alignment(Sequence&, Sequence&, bool, std::vector<int, std::allocator<int> >&) [2]
                2.08    3.11    3453/3491        create_matrix(std::string&, std::string&, int, int, unsigned long, std::vector<int, std::allocator<int> >&) [3]
                0.04    0.14    3453/3453        nw_seq_to_seq(std::string&, std::string&, std::string&, std::string&, std::vector<int, std::allocator<int> >&, int, int) [17]
                0.09    0.00    3453/3492        std::vector<int, std::allocator<int> >::~vector() [19]
                0.00    0.00    3453/3453        calculate_similarity(std::string, std::string) [108]
-----------------------------------------------
                0.02    0.03      38/3491        setup_group_alignment(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, int, int, std::vector<int, std::allocator<int> >&) [20]
                2.08    3.11    3453/3491        run_pairwise_alignment(Sequence&, Sequence&, bool, std::vector<int, std::allocator<int> >&) [2]
[3]     94.3    2.10    3.14    3491         create_matrix(std::string&, std::string&, int, int, unsigned long, std::vector<int, std::allocator<int> >&) [3]
                1.61    0.00 717300814/720458088     std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
                1.11    0.00 310350430/310350430     int const& std::max<int>(int const&, int const&) [9]
                0.00    0.42    3491/3492        std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [12]
                0.00    0.00    3491/3492        std::allocator<int>::allocator() [94]
                0.00    0.00    3491/6984        std::allocator<int>::~allocator() [83]
-----------------------------------------------
                0.00    3.87       1/1           main [1]
[4]     69.7    0.00    3.87       1         calc_distances(int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    3.87    2450/3453        run_pairwise_alignment(Sequence&, Sequence&, bool, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(unsigned long, std::allocator<float> const&) [26]
                0.00    0.00    4900/252954      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [36]
                0.00    0.00    2500/4922500     std::vector<float, std::allocator<float> >::operator[](unsigned long) [34]
                0.00    0.00       1/1           std::allocator<float>::allocator() [400]
                0.00    0.00       1/41652       std::allocator<float>::~allocator() [43]
-----------------------------------------------
                0.00    1.69       1/1           main [1]
[5]     30.3    0.00    1.69       1         UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&, std::vector<int, std::allocator<int> >&) [5]
                0.00    1.66      49/49          align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [6]
                0.02    0.00   20825/20825       mean_difference(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, int, std::vector<float, std::allocator<float> >) [21]
                0.00    0.01   20825/20825       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [25]
                0.00    0.00   42318/42469       std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::operator[](unsigned long) [41]
                0.00    0.00   20825/20826       std::vector<float, std::allocator<float> >::~vector() [63]
                0.00    0.00     668/668         std::vector<Sequence, std::allocator<Sequence> >::operator=(std::vector<Sequence, std::allocator<Sequence> > const&) [154]
                0.00    0.00     601/46025       std::vector<Sequence, std::allocator<Sequence> >::size() const [40]
                0.00    0.00     503/252954      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [36]
                0.00    0.00     503/553         std::vector<Sequence, std::allocator<Sequence> >::push_back(Sequence const&) [169]
                0.00    0.00     147/148         std::vector<Sequence, std::allocator<Sequence> >::vector() [220]
                0.00    0.00     147/915         std::vector<Sequence, std::allocator<Sequence> >::~vector() [138]
                0.00    0.00      98/98          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::begin() [236]
                0.00    0.00      98/276         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::operator+(long const&) const [194]
                0.00    0.00      98/98          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::erase(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [237]
                0.00    0.00      49/99          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::push_back(std::vector<Sequence, std::allocator<Sequence> > const&) [231]
                0.00    0.00       1/38          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::size() const [296]
-----------------------------------------------
                0.00    1.66      49/49          UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&, std::vector<int, std::allocator<int> >&) [5]
[6]     29.8    0.00    1.66      49         align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [6]
                0.00    1.64      38/38          choose_seq_group_align(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [7]
                0.00    0.02      11/3453        run_pairwise_alignment(Sequence&, Sequence&, bool, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00      88/46025       std::vector<Sequence, std::allocator<Sequence> >::size() const [40]
                0.00    0.00      22/252954      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [36]
-----------------------------------------------
                0.00    1.64      38/38          align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [6]
[7]     29.5    0.00    1.64      38         choose_seq_group_align(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<int, std::allocator<int> >&) [7]
                0.00    1.57     992/3453        run_pairwise_alignment(Sequence&, Sequence&, bool, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.07      38/38          setup_group_alignment(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, int, int, std::vector<int, std::allocator<int> >&) [20]
                0.00    0.00    1984/252954      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [36]
                0.00    0.00    1212/46025       std::vector<Sequence, std::allocator<Sequence> >::size() const [40]
-----------------------------------------------
                0.00    0.00     400/720458088     main [1]
                0.00    0.00   37468/720458088     nw_on_group(std::vector<int, std::allocator<int> >&, int, int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [22]
                0.01    0.00 3119406/720458088     nw_seq_to_seq(std::string&, std::string&, std::string&, std::string&, std::vector<int, std::allocator<int> >&, int, int) [17]
                1.61    0.00 717300814/720458088     create_matrix(std::string&, std::string&, int, int, unsigned long, std::vector<int, std::allocator<int> >&) [3]
[8]     29.1    1.62    0.00 720458088         std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
-----------------------------------------------
                1.11    0.00 310350430/310350430     create_matrix(std::string&, std::string&, int, int, unsigned long, std::vector<int, std::allocator<int> >&) [3]
[9]     20.0    1.11    0.00 310350430         int const& std::max<int>(int const&, int const&) [9]
-----------------------------------------------
                0.00    0.42    3492/3492        void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [14]
[10]     7.6    0.00    0.42    3492         void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [10]
                0.00    0.42    3492/3492        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [16]
-----------------------------------------------
                0.00    0.42    3492/3492        std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [12]
[11]     7.6    0.00    0.42    3492         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [11]
                0.00    0.42    3492/3492        void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [15]
                0.00    0.00    3492/6984        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [84]
-----------------------------------------------
                0.00    0.00       1/3492        main [1]
                0.00    0.42    3491/3492        create_matrix(std::string&, std::string&, int, int, unsigned long, std::vector<int, std::allocator<int> >&) [3]
[12]     7.6    0.00    0.42    3492         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [12]
                0.00    0.42    3492/3492        std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [11]
                0.00    0.00    3492/3492        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [102]
-----------------------------------------------
                0.42    0.00    3492/3492        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [16]
[13]     7.6    0.42    0.00    3492         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [13]
-----------------------------------------------
                0.00    0.42    3492/3492        void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [15]
[14]     7.6    0.00    0.42    3492         void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [14]
                0.00    0.42    3492/3492        void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [10]
-----------------------------------------------
                0.00    0.42    3492/3492        std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [11]
[15]     7.6    0.00    0.42    3492         void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [15]
                0.00    0.42    3492/3492        void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [14]
-----------------------------------------------
                0.00    0.42    3492/3492        void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [10]
[16]     7.6    0.00    0.42    3492         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [16]
                0.42    0.00    3492/3492        __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [13]
                0.00    0.00    3492/3492        std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [104]
-----------------------------------------------
                0.04    0.14    3453/3453        run_pairwise_alignment(Sequence&, Sequence&, bool, std::vector<int, std::allocator<int> >&) [2]
[17]     3.3    0.04    0.14    3453         nw_seq_to_seq(std::string&, std::string&, std::string&, std::string&, std::vector<int, std::allocator<int> >&, int, int) [17]
                0.14    0.00 1954202/2145651     std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [18]
                0.01    0.00 3119406/720458088     std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
-----------------------------------------------
                0.01    0.00  191449/2145651     nw_on_group(std::vector<int, std::allocator<int> >&, int, int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [22]
                0.14    0.00 1954202/2145651     nw_seq_to_seq(std::string&, std::string&, std::string&, std::string&, std::vector<int, std::allocator<int> >&, int, int) [17]
[18]     2.7    0.15    0.00 2145651         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [18]
-----------------------------------------------
                0.00    0.00       1/3492        main [1]
                0.00    0.00      38/3492        setup_group_alignment(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, int, int, std::vector<int, std::allocator<int> >&) [20]
                0.09    0.00    3453/3492        run_pairwise_alignment(Sequence&, Sequence&, bool, std::vector<int, std::allocator<int> >&) [2]
[19]     1.6    0.09    0.00    3492         std::vector<int, std::allocator<int> >::~vector() [19]
                0.00    0.00    3492/6984        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [84]
                0.00    0.00    3492/3492        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [106]
                0.00    0.00    3492/3492        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [103]
-----------------------------------------------
