Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      2.62     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::max_size() const
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin() const
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const
  0.00      2.62     0.00        1     0.00     0.00  std::initializer_list<std::pair<char const, int> >::end() const
  0.00      2.62     0.00        1     0.00     0.00  std::initializer_list<std::pair<char const, int> >::size() const
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Prime_rehash_policy::_M_bkt_for_elements(unsigned long) const
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<char const, int>, false> >::allocator<std::pair<char const, int> >(std::allocator<std::pair<char const, int> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<char const, int>, false> >::~allocator()
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<std::pair<char const, int> >::allocator()
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<std::pair<char const, int> >::~allocator()
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<std::vector<Sequence, std::allocator<Sequence> > >::allocator()
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<std::vector<Sequence, std::allocator<Sequence> > >::~allocator()
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<float>::allocator()
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long)
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<char const, int>, false>*)
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*, unsigned long, std::hash<char> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<char> const&, std::__detail::_Select1st const&, std::allocator<std::pair<char const, int> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(std::initializer_list<std::pair<char const, int> >, unsigned long, std::hash<char> const&, std::equal_to<char> const&, std::allocator<std::pair<char const, int> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable()
  0.00      2.62     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_impl::_Vector_impl()
  0.00      2.62     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_impl::~_Vector_impl()
  0.00      2.62     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_base()
  0.00      2.62     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::~_Vector_base()
  0.00      2.62     0.00        1     0.00     0.00  std::unordered_map<char, int, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, int> > >::unordered_map(std::initializer_list<std::pair<char const, int> >, unsigned long, std::hash<char> const&, std::equal_to<char> const&, std::allocator<std::pair<char const, int> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__allow_copy_cons<true>::__allow_copy_cons()
  0.00      2.62     0.00        1     0.00     0.00  void std::__uninitialized_default_n_1<true>::__uninit_default_n<float*, unsigned long>(float*, unsigned long)
  0.00      2.62     0.00        1     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::vector()
  0.00      2.62     0.00        1     0.00     0.00  std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::~vector()
  0.00      2.62     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::_M_default_initialize(unsigned long)
  0.00      2.62     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::vector(unsigned long, std::allocator<float> const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Insert_base<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base()
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<char const, int>, false> > >::_Before_begin<std::allocator<std::pair<char const, int> > const&>(std::allocator<std::pair<char const, int> > const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<char const, int>, false> > >::~_Before_begin()
  0.00      2.62     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::__detail::__distance_fw<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*)
  0.00      2.62     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::__detail::__distance_fw<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*, std::forward_iterator_tag)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Hash_code_base<char, std::pair<char const, int>, std::__detail::_Select1st, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<char> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Hashtable_base<char, std::pair<char const, int>, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<char> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<char> const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper(std::__detail::_Select1st const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<char>, true>::_Hashtable_ebo_helper(std::equal_to<char> const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<1, std::hash<char>, true>::_Hashtable_ebo_helper(std::hash<char> const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_Hashtable_ebo_helper(std::__detail::_Mod_range_hashing const&)
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Insert<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false, true>::_Insert()
  0.00      2.62     0.00        1     0.00     0.00  std::__detail::_Equality<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::_Equality()
  0.00      2.62     0.00        1     0.00     0.00  std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
  0.00      2.62     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::__distance<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*, std::random_access_iterator_tag)
  0.00      2.62     0.00        1     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<float>::__value, float*>::__type std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      2.62     0.00        1     0.00     0.00  std::setprecision(int)
  0.00      2.62     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::iterator_category std::__iterator_category<std::pair<char const, int> const*>(std::pair<char const, int> const* const&)
  0.00      2.62     0.00        1     0.00     0.00  void std::__uninitialized_default_n<float*, unsigned long>(float*, unsigned long)
  0.00      2.62     0.00        1     0.00     0.00  void std::__uninitialized_default_n_a<float*, unsigned long, float>(float*, unsigned long, std::allocator<float>&)
  0.00      2.62     0.00        1     0.00     0.00  float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      2.62     0.00        1     0.00     0.00  std::allocator<std::pair<char const, int> > const& std::forward<std::allocator<std::pair<char const, int> > const&>(std::remove_reference<std::allocator<std::pair<char const, int> > const&>::type&)
  0.00      2.62     0.00        1     0.00     0.00  std::iterator_traits<std::pair<char const, int> const*>::difference_type std::distance<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*)
  0.00      2.62     0.00        1     0.00     0.00  std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  0.00      2.62     0.00        1     0.00     0.00  std::operator~(std::_Ios_Fmtflags)
  0.00      2.62     0.00        1     0.00     0.00  std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
  0.00      2.62     0.00        1     0.00     0.00  std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.38% of 2.62 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    2.62                 main [1]
                0.00    1.88       1/1           calc_distances(int, std::vector<Sequence, std::allocator<Sequence> >&) [4]
                0.00    0.74       1/1           UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&) [6]
                0.00    0.00       1/1           read_fasta_file(std::string) [27]
                0.00    0.00       1/20826       std::vector<float, std::allocator<float> >::~vector() [23]
                0.00    0.00      52/45910       std::vector<Sequence, std::allocator<Sequence> >::size() const [42]
                0.00    0.00      51/969         std::vector<Sequence, std::allocator<Sequence> >::~vector() [137]
                0.00    0.00      50/198         std::allocator<Sequence>::allocator() [210]
                0.00    0.00      50/213430      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [38]
                0.00    0.00      50/1727        std::allocator<Sequence>::~allocator() [117]
                0.00    0.00      50/50          std::vector<Sequence, std::allocator<Sequence> >::vector(unsigned long, Sequence const&, std::allocator<Sequence> const&) [284]
                0.00    0.00      50/99          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::push_back(std::vector<Sequence, std::allocator<Sequence> > const&) [233]
                0.00    0.00       1/1           std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::vector() [418]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [416]
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [414]
                0.00    0.00       1/4           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [364]
                0.00    0.00       1/1           std::setprecision(int) [439]
                0.00    0.00       1/1           std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::~vector() [419]
-----------------------------------------------
                0.00    0.01      10/3316        align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [7]
                0.00    0.66     856/3316        choose_seq_group_align(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [8]
                0.00    1.88    2450/3316        calc_distances(int, std::vector<Sequence, std::allocator<Sequence> >&) [4]
[2]     97.3    0.00    2.55    3316         run_pairwise_alignment(Sequence&, Sequence&, bool) [2]
                0.80    1.60    3316/3355        create_matrix(std::string&, std::string&, int, int, unsigned long) [3]
                0.14    0.00    3316/3355        std::vector<int, std::allocator<int> >::~vector() [17]
                0.01    0.00    3316/3316        nw_seq_to_seq(std::string&, std::string&, std::string&, std::string&, std::vector<int, std::allocator<int> >&, int, int) [20]
                0.00    0.00    3316/3316        calculate_similarity(std::string, std::string) [111]
-----------------------------------------------
                0.01    0.02      39/3355        setup_group_alignment(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, int, int) [18]
                0.80    1.60    3316/3355        run_pairwise_alignment(Sequence&, Sequence&, bool) [2]
[3]     92.6    0.81    1.62    3355         create_matrix(std::string&, std::string&, int, int, unsigned long) [3]
                0.79    0.00 409291876/411702684     std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
                0.54    0.00 204058466/204058466     int const& std::max<int>(int const&, int const&) [9]
                0.02    0.27    3355/3355        std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [10]
                0.00    0.00    3355/3355        std::allocator<int>::allocator() [98]
                0.00    0.00    3355/6710        std::allocator<int>::~allocator() [84]
-----------------------------------------------
                0.00    1.88       1/1           main [1]
[4]     71.9    0.00    1.88       1         calc_distances(int, std::vector<Sequence, std::allocator<Sequence> >&) [4]
                0.00    1.88    2450/3316        run_pairwise_alignment(Sequence&, Sequence&, bool) [2]
                0.00    0.00    2500/4627500     std::vector<float, std::allocator<float> >::operator[](unsigned long) [21]
                0.00    0.00    4900/213430      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [38]
                0.00    0.00       1/1           std::allocator<float>::allocator() [399]
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(unsigned long, std::allocator<float> const&) [421]
                0.00    0.00       1/41652       std::allocator<float>::~allocator() [45]
-----------------------------------------------
                0.00    0.00   29658/411702684     nw_on_group(std::vector<int, std::allocator<int> >&, int, int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [28]
                0.00    0.00 2381150/411702684     nw_seq_to_seq(std::string&, std::string&, std::string&, std::string&, std::vector<int, std::allocator<int> >&, int, int) [20]
                0.79    0.00 409291876/411702684     create_matrix(std::string&, std::string&, int, int, unsigned long) [3]
[5]     30.2    0.79    0.00 411702684         std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
-----------------------------------------------
                0.00    0.74       1/1           main [1]
[6]     28.1    0.00    0.74       1         UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&) [6]
                0.00    0.70      49/49          align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [7]
                0.01    0.01   20825/20825       mean_difference(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, int, std::vector<float, std::allocator<float> >) [19]
                0.00    0.01   20825/20826       std::vector<float, std::allocator<float> >::~vector() [23]
                0.01    0.00     606/656         std::vector<Sequence, std::allocator<Sequence> >::push_back(Sequence const&) [26]
                0.00    0.00   42224/42224       std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::operator[](unsigned long) [43]
                0.00    0.00   20825/20825       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [76]
                0.00    0.00     704/45910       std::vector<Sequence, std::allocator<Sequence> >::size() const [42]
                0.00    0.00     606/213430      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [38]
                0.00    0.00     574/574         std::vector<Sequence, std::allocator<Sequence> >::operator=(std::vector<Sequence, std::allocator<Sequence> > const&) [172]
                0.00    0.00     147/148         std::vector<Sequence, std::allocator<Sequence> >::vector() [220]
                0.00    0.00     147/969         std::vector<Sequence, std::allocator<Sequence> >::~vector() [137]
                0.00    0.00      98/98          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::begin() [238]
                0.00    0.00      98/266         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::operator+(long const&) const [196]
                0.00    0.00      98/98          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::erase(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [239]
                0.00    0.00      49/99          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::push_back(std::vector<Sequence, std::allocator<Sequence> > const&) [233]
                0.00    0.00       1/36          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::size() const [299]
-----------------------------------------------
                0.00    0.70      49/49          UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&) [6]
[7]     26.6    0.00    0.70      49         align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [7]
                0.00    0.69      39/39          choose_seq_group_align(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [8]
                0.00    0.01      10/3316        run_pairwise_alignment(Sequence&, Sequence&, bool) [2]
                0.00    0.00      89/45910       std::vector<Sequence, std::allocator<Sequence> >::size() const [42]
                0.00    0.00      20/213430      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [38]
-----------------------------------------------
                0.00    0.69      39/39          align_clusters(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [7]
[8]     26.3    0.00    0.69      39         choose_seq_group_align(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [8]
                0.00    0.66     856/3316        run_pairwise_alignment(Sequence&, Sequence&, bool) [2]
                0.00    0.03      39/39          setup_group_alignment(std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&, int, int) [18]
                0.00    0.00    1712/213430      std::vector<Sequence, std::allocator<Sequence> >::operator[](unsigned long) [38]
                0.00    0.00    1147/45910       std::vector<Sequence, std::allocator<Sequence> >::size() const [42]
-----------------------------------------------
                0.54    0.00 204058466/204058466     create_matrix(std::string&, std::string&, int, int, unsigned long) [3]
[9]     20.6    0.54    0.00 204058466         int const& std::max<int>(int const&, int const&) [9]
-----------------------------------------------
                0.02    0.27    3355/3355        create_matrix(std::string&, std::string&, int, int, unsigned long) [3]
[10]    11.1    0.02    0.27    3355         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [10]
                0.00    0.27    3355/3355        std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [12]
                0.00    0.00    3355/3355        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [106]
-----------------------------------------------
                0.00    0.27    3355/3355        void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [14]
[11]    10.3    0.00    0.27    3355         void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [11]
                0.00    0.27    3355/3355        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [16]
-----------------------------------------------
                0.00    0.27    3355/3355        std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [10]
[12]    10.3    0.00    0.27    3355         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [12]
                0.00    0.27    3355/3355        void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [15]
                0.00    0.00    3355/6710        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [85]
-----------------------------------------------
                0.27    0.00    3355/3355        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [16]
[13]    10.3    0.27    0.00    3355         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [13]
-----------------------------------------------
                0.00    0.27    3355/3355        void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [15]
[14]    10.3    0.00    0.27    3355         void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [14]
                0.00    0.27    3355/3355        void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [11]
-----------------------------------------------
                0.00    0.27    3355/3355        std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [12]
[15]    10.3    0.00    0.27    3355         void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [15]
                0.00    0.27    3355/3355        void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [14]
-----------------------------------------------
                0.00    0.27    3355/3355        void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [11]
